what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332012174022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332012174456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332012181452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332013003880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332013322575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332013418436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332013420509
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332013446240
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332013547542
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332013551111
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332013553383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332013581654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332013583534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332013675180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332013705656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332013707750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332013752015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332013759776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332013760503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332014285340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332014572758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332014574030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332014654390
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332014654451
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332014671903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332014705530
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332014743103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332014752704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332014754528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332014862569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332014868799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332014872465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332014901874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332014908037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332014914552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332014915367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015119405
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332015119464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332015145653
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332015151928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332015154508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015155418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015164069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332015166268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015167068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015187151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332015191968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015193112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015244232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332015249014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332015267211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015286413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015379180
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332015379251
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332015416845
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332015470911
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332015516230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332015531553
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332015532434
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332015590682
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332015594613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332015632625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015634904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015693081
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332015693145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015738983
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332015785606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332015835662
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1332015837137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332015844255
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332015845278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332015854000
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332015855099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332015868008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332016600781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332016606157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332016627728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332016636130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332016638025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332016730456
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332016730514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332016820141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332016824236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332016900008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332016904886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332016951932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332016957145
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332016958826
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1332016959097
stopped,bundle,org.eclipse.linuxtools.valgrind.massif,0.8.1.201108301805,"org.eclipse.linuxtools.valgrind.massif",1332016959249
stopped,bundle,org.eclipse.birt.chart.device.svg,3.7.1.v20110905,"org.eclipse.birt.chart.device.svg",1332016959258
stopped,bundle,org.eclipse.birt.chart.device.extension,3.7.1.v20110905,"org.eclipse.birt.chart.device.extension",1332016959268
stopped,bundle,org.eclipse.birt.chart.device.swt,3.7.1.v20110905,"org.eclipse.birt.chart.device.swt",1332016959276
stopped,bundle,org.eclipse.birt.chart.engine.extension,3.7.1.v20110905,"org.eclipse.birt.chart.engine.extension",1332016959282
stopped,bundle,org.eclipse.linuxtools.gcov,4.1.1.201108301805,"org.eclipse.linuxtools.gcov",1332016959289
stopped,bundle,org.eclipse.linuxtools.gprof,4.0.0.201108301805,"org.eclipse.linuxtools.gprof",1332016959298
stopped,bundle,org.eclipse.linuxtools.dataviewers.charts,4.1.0.201108301805,"org.eclipse.linuxtools.dataviewers.charts",1332016959311
stopped,bundle,org.eclipse.birt.chart.ui,3.7.1.v20110905,"org.eclipse.birt.chart.ui",1332016959340
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.dashboardextension,0.3.0.201108301805,"org.eclipse.linuxtools.systemtap.ui.dashboardextension",1332016959340
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.dashboard,0.3.0.201108301805,"org.eclipse.linuxtools.systemtap.ui.dashboard",1332016959359
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphicalrun,0.3.0.201108301805,"org.eclipse.linuxtools.systemtap.ui.graphicalrun",1332016959359
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.ide,0.3.0.201108301805,"org.eclipse.linuxtools.systemtap.ui.ide",1332016959378
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphing,0.3.0.201108301805,"org.eclipse.linuxtools.systemtap.ui.graphing",1332016959389
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphingapi.ui,0.3.0.201108301805,"org.eclipse.linuxtools.systemtap.ui.graphingapi.ui",1332016959396
stopped,bundle,org.eclipse.birt.chart.engine,3.7.1.v20110905,"org.eclipse.birt.chart.engine",1332016959407
stopped,bundle,org.eclipse.birt.core.ui,3.7.1.v20110905,"org.eclipse.birt.core.ui",1332016959415
stopped,bundle,org.eclipse.birt.data.aggregation,3.7.1.v20110905,"org.eclipse.birt.data.aggregation",1332016959421
stopped,bundle,org.eclipse.birt.data,3.7.1.v20110905,"org.eclipse.birt.data",1332016959448
stopped,bundle,org.eclipse.birt.core,3.7.1.v20110905,"org.eclipse.birt.core",1332016959459
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201109151620,"org.eclipse.cdt.build.crossgcc",1332016959479
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1332016959489
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1332016959489
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1332016959489
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1332016959489
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1332063699174
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1332063699175
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1332063699175
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1332063699175
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1332063699176
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201109151620,"org.eclipse.cdt.codan.core",1332063699176
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1332063699176
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1332063699177
started,bundle,org.eclipse.cdt.core,5.3.1.201109151620,"org.eclipse.cdt.core",1332063699177
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1332063699177
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1332063699177
started,bundle,org.eclipse.cdt.make.core,7.1.1.201109151620,"org.eclipse.cdt.make.core",1332063699178
started,bundle,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.ui",1332063699178
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.core",1332063699179
started,bundle,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui",1332063699179
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1332063699179
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1332063699179
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1332063699180
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1332063699180
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1332063699180
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1332063699180
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1332063699181
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1332063699181
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1332063699182
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1332063699182
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1332063699182
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1332063699182
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1332063699183
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1332063699184
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1332063699184
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1332063699184
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1332063699184
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1332063699185
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1332063699185
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1332063699185
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1332063699186
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1332063699192
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1332063699193
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1332063699193
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1332063699194
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1332063699194
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1332063699194
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1332063699195
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1332063699195
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1332063699195
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1332063699196
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1332063699196
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1332063699197
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1332063699197
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1332063699197
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1332063699198
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1332063699198
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1332063699198
started,bundle,org.eclipse.linuxtools.systemtap.ui.dashboardextension,0.3.0.201108301805,"org.eclipse.linuxtools.systemtap.ui.dashboardextension",1332063699199
started,bundle,org.eclipse.linuxtools.systemtap.ui.editor,0.3.0.201108301805,"org.eclipse.linuxtools.systemtap.ui.editor",1332063699199
started,bundle,org.eclipse.linuxtools.systemtap.ui.graphicalrun,0.3.0.201108301805,"org.eclipse.linuxtools.systemtap.ui.graphicalrun",1332063699199
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1332063699200
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1332063699200
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1332063699200
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1332063699201
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1332063699201
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1332063699201
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1332063699201
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1332063699202
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1332063699202
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1332063699202
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1332063699203
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1332063699203
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1332063699204
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1332063699204
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1332063699204
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1332063699205
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1332063699205
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1332063699206
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1332063699206
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1332063699206
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1332063699207
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1332063699207
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1332063699208
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1332063699208
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1332063699208
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1332063699209
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1332063699209
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1332063699210
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1332063699210
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1332063699210
os,sysinfo,,,"linux",1332063699213
arch,sysinfo,,,"x86",1332063699213
ws,sysinfo,,,"gtk",1332063699213
locale,sysinfo,,,"en_US",1332063699213
processors,sysinfo,,,"4",1332063699213
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1332063699213
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1332063699213
java.specification.name,sysinfo,,,"Java Platform API Specification",1332063699213
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332063699213
java.specification.version,sysinfo,,,"1.6",1332063699213
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1332063699213
java.version,sysinfo,,,"1.6.0_20",1332063699213
java.vm.info,sysinfo,,,"mixed mode, sharing",1332063699213
java.vm.name,sysinfo,,,"OpenJDK Client VM",1332063699213
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1332063699213
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332063699213
java.vm.specification.version,sysinfo,,,"1.0",1332063699213
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1332063699213
java.vm.version,sysinfo,,,"19.0-b09",1332063699213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332063701578
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1332063702339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332064586795
started,bundle,org.eclipse.linuxtools.cdt.libhover,1.1.0.201108301805,"org.eclipse.linuxtools.cdt.libhover",1332064636645
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332064698453
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332064698475
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332064743253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332064748368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332064810637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332064813991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332064820278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332064939768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332064941496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332064959165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332064960259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332065090502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332065098831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332065117250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332065268774
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1332065277767
